Time	Channel A	Channel B
(ms)	(V)	(V)

29.72210000	-0.42582480	-0.41767630
29.73490000	-0.39902950	-0.39970090
29.74770000	-0.39008760	-0.38175600
29.76050000	-0.37223430	-0.37278360
29.77330000	-0.35438090	-0.35480820
29.78610000	-0.33649710	-0.33686330
29.79890000	-0.31864370	-0.30991550
29.81170000	-0.30079040	-0.30094300
29.82450000	-0.28293710	-0.28296760
29.83731000	-0.26505320	-0.26502270
29.85011000	-0.24719990	-0.24704730
29.86291000	-0.22934660	-0.22009950
29.87571000	-0.21149330	-0.21112700
29.88851000	-0.18469800	-0.18417920
29.90131000	-0.17575610	-0.17520680
29.91410000	-0.14896080	-0.14825890
29.92690000	-0.13110750	-0.13031400
29.93970000	-0.10431230	-0.10336620
29.95251000	-0.08645894	-0.08542131
29.96530000	-0.06860561	-0.06744590
29.97810000	-0.05072176	-0.04950102
29.99090000	-0.02392651	-0.03152562
30.00370000	-0.00607318	-0.01358074
30.01650000	0.00283822	0.01336711
30.02930000	0.02963347	0.03131199
30.04210000	0.04751732	0.04925688
30.05490000	0.06537065	0.06723227
30.06771000	0.09213538	0.09418012
30.08051000	0.10998870	0.11212500
30.09331000	0.12784200	0.13010040
30.10611000	0.15463730	0.14804530
30.11890000	0.17249060	0.16602070
30.13170000	0.19037450	0.18396560
30.14450000	0.20822780	0.21091340
30.15730000	0.22608110	0.22885830
30.17010000	0.24393450	0.23786130
30.18291000	0.26181830	0.25580610
30.19571000	0.27967160	0.27378150
30.20850000	0.29752500	0.29172640
30.22130000	0.31537830	0.30970180
30.23410000	0.33326210	0.32764670
30.24690000	0.35111550	0.34562210
30.25970000	0.36005740	0.36356700
30.27250000	0.37791070	0.37253940
30.28531000	0.39576400	0.39051490
30.29811000	0.40470590	0.39948730
30.31091000	0.42255930	0.41746270
30.32370000	0.44041260	0.43540760
30.33650000	0.44935450	0.45338300
30.34930000	0.45826590	0.46235540
30.36210000	0.47614980	0.47132790
30.37490000	0.48506120	0.48030030
30.38770000	0.49400310	0.48930330
30.40051000	0.50294510	0.49827570
30.41331000	0.51185640	0.50724820
30.42611000	0.52079840	0.52522360
30.43891000	0.52970980	0.52522360
30.45170000	0.53865170	0.52522360
30.46450000	0.53865170	0.53419600
30.47730000	0.54759360	0.54316840
30.49010000	0.54759360	0.55214090
30.50290000	0.55650500	0.56114380
30.51571000	0.55650500	0.55214090
30.52851000	0.55650500	0.56114380
30.54130000	0.55650500	0.56114380
30.55410000	0.55650500	0.56114380
30.56690000	0.55650500	0.56114380
30.57970000	0.55650500	0.56114380
30.59250000	0.55650500	0.55214090
30.60530000	0.55650500	0.54316840
30.61810000	0.54759360	0.54316840
30.63091000	0.54759360	0.54316840
30.64371000	0.53865170	0.54316840
30.65651000	0.53865170	0.53419600
30.66931000	0.52970980	0.52522360
30.68211000	0.52079840	0.51622060
30.69490000	0.50294510	0.50724820
30.70770000	0.50294510	0.49827570
30.72050000	0.49400310	0.48930330
30.73330000	0.47614980	0.48030030
30.74610000	0.46720780	0.47132790
30.75890000	0.45826590	0.45338300
30.77170000	0.44041260	0.44438000
30.78450000	0.43150120	0.42643510
30.79730000	0.42255930	0.41746270
30.81010000	0.40470590	0.39948730
30.82290000	0.39576400	0.39051490
30.83570000	0.37791070	0.37253940
30.84851000	0.36005740	0.36356700
30.86131000	0.35111550	0.34562210
30.87411000	0.32432020	0.32764670
30.88691000	0.31537830	0.30970180
30.89971000	0.29752500	0.29172640
30.91251000	0.27967160	0.27378150
30.92531000	0.26181830	0.25580610
30.93810000	0.24393450	0.24683370
30.95090000	0.22608110	0.21988590
30.96370000	0.20822780	0.20194100
30.97650000	0.19037450	0.19293800
30.98930000	0.16357920	0.16602070
31.00210000	0.14572590	0.14804530
31.01490000	0.13678400	0.13907290
31.02770000	0.10998870	0.11212500
31.04050000	0.09213538	0.09418012
31.05330000	0.07428205	0.07620472
31.06610000	0.05642872	0.05825983
31.07891000	0.03857540	0.03131199
31.09171000	0.02072207	0.02233955
31.10451000	-0.00607318	0.00439467
31.11731000	-0.02392651	-0.02255318
31.13011000	-0.04181036	-0.04950102
31.14291000	-0.06860561	-0.06744590
31.15570000	-0.07751702	-0.08542131
31.16850000	-0.10431230	-0.10336620
31.18130000	-0.12216560	-0.12134160
31.19410000	-0.14004940	-0.13928650
31.20690000	-0.15790280	-0.15726190
31.21970000	-0.18469800	-0.18417920
31.23250000	-0.20255130	-0.20215460
31.24530000	-0.22040470	-0.22009950
31.25811000	-0.24719990	-0.23807490
31.27091000	-0.25614180	-0.25601980
31.28371000	-0.28293710	-0.27399520
31.29650000	-0.30079040	-0.30094300
31.30930000	-0.31864370	-0.31888790
31.32210000	-0.33649710	-0.33686330
31.33490000	-0.35438090	-0.35480820
31.34770000	-0.37223430	-0.37278360
31.36050000	-0.39008760	-0.39072850
31.37330000	-0.40794090	-0.40870390
31.38610000	-0.42582480	-0.42664880
31.39890000	-0.43473620	-0.43562120
31.41170000	-0.45258950	-0.44462420
31.42450000	-0.47047330	-0.47154150
31.43730000	-0.48832670	-0.48054440
31.45010000	-0.49726860	-0.49848930
31.46290000	-0.51512190	-0.51646470
31.47570000	-0.52403330	-0.52543720
31.48850000	-0.53297530	-0.53440960
31.50130000	-0.55082860	-0.54338200
31.51410000	-0.55977050	-0.56135740
31.52691000	-0.56871240	-0.57032990
31.53971000	-0.58656570	-0.57930240
31.55251000	-0.58656570	-0.58830530
31.56531000	-0.60441910	-0.59727780
31.57810000	-0.60441910	-0.60625020
31.59090000	-0.61336100	-0.60625020
31.60370000	-0.62227240	-0.61522260
31.61650000	-0.62227240	-0.62422560
31.62930000	-0.63121430	-0.63319800
31.64211000	-0.64015630	-0.63319800
31.65491000	-0.64015630	-0.64217050
31.66771000	-0.64015630	-0.64217050
31.68051000	-0.64015630	-0.64217050
31.69331000	-0.64015630	-0.64217050
31.70611000	-0.64906760	-0.64217050
31.71891000	-0.64015630	-0.64217050
31.73171000	-0.64015630	-0.64217050
31.74451000	-0.64015630	-0.64217050
31.75731000	-0.64015630	-0.63319800
31.77011000	-0.64015630	-0.64217050
31.78290000	-0.63121430	-0.63319800
31.79570000	-0.63121430	-0.62422560
31.80850000	-0.62227240	-0.62422560
31.82130000	-0.61336100	-0.61522260
31.83410000	-0.60441910	-0.60625020
31.84690000	-0.60441910	-0.59727780
31.85970000	-0.59547720	-0.58830530
31.87250000	-0.58656570	-0.58830530
31.88530000	-0.56871240	-0.57032990
31.89810000	-0.56871240	-0.56135740
31.91090000	-0.55082860	-0.55238500
31.92370000	-0.54191710	-0.54338200
31.93650000	-0.52403330	-0.52543720
31.94930000	-0.51512190	-0.51646470
31.96210000	-0.49726860	-0.49848930
31.97491000	-0.48832670	-0.48054440
31.98771000	-0.47047330	-0.47154150
32.00050000	-0.46153140	-0.46256910
32.01331000	-0.44367810	-0.43562120
32.02610000	-0.42582480	-0.42664880
32.03891000	-0.40794090	-0.40870390
32.05170000	-0.39008760	-0.39072850
32.06451000	-0.37223430	-0.37278360
32.07730000	-0.35438090	-0.35480820
32.09011000	-0.34543900	-0.33686330
32.10291000	-0.31864370	-0.31888790
32.11570000	-0.30970180	-0.30094300
32.12851000	-0.29184850	-0.28296760
32.14130000	-0.27399520	-0.26502270
32.15411000	-0.24719990	-0.24704730
32.16690000	-0.22934660	-0.22910240
32.17971000	-0.21149330	-0.21112700
32.19250000	-0.19360940	-0.19318220
32.20531000	-0.17575610	-0.17520680
32.21811000	-0.15790280	-0.15726190
32.23091000	-0.14004940	-0.13928650
32.24371000	-0.11325420	-0.12134160
32.25651000	-0.09537034	-0.09439375
32.26930000	-0.07751702	-0.07641835
32.28210000	-0.05072176	-0.05847346
32.29490000	-0.03286843	-0.03152562
32.30770000	-0.01501511	-0.01358074
32.32050000	0.00283822	0.00439467
32.33330000	0.02072207	0.02233955
32.34610000	0.03857540	0.04028443
32.35890000	0.06537065	0.05825983
32.37170000	0.08319346	0.07620472
32.38450000	0.10104680	0.10315260
32.39730000	0.12784200	0.12109740
32.41010000	0.14572590	0.13907290
32.42290000	0.16357920	0.15701770
32.43570000	0.18143250	0.18396560
32.44851000	0.19928590	0.20194100
32.46130000	0.21716970	0.21988590
32.47411000	0.23502300	0.23786130
32.48690000	0.25287640	0.25580610
32.49971000	0.27072970	0.27378150
32.51250000	0.28861360	0.29172640
32.52530000	0.30646690	0.30970180
32.53811000	0.32432020	0.31867430
32.55090000	0.34217350	0.33661920
32.56371000	0.36005740	0.35459460
32.57650000	0.36896880	0.37253940
32.58931000	0.38682210	0.39051490
32.60210000	0.40470590	0.39948730
32.61491000	0.42255930	0.41746270
32.62770000	0.43150120	0.43540760
32.64051000	0.44041260	0.44438000
32.65331000	0.44935450	0.45338300
32.66611000	0.46720780	0.47132790
32.67891000	0.47614980	0.48030030
32.69171000	0.49400310	0.48930330
32.70451000	0.50294510	0.49827570
32.71731000	0.50294510	0.50724820
32.73011000	0.51185640	0.51622060
32.74290000	0.52079840	0.52522360
32.75570000	0.53865170	0.52522360
32.76850000	0.53865170	0.53419600
32.78130000	0.53865170	0.54316840
32.79410000	0.54759360	0.54316840
32.80690000	0.55650500	0.54316840
32.81970000	0.55650500	0.55214090
32.83250000	0.55650500	0.56114380
32.84530000	0.55650500	0.56114380
32.85810000	0.55650500	0.56114380
32.87090000	0.55650500	0.56114380
32.88371000	0.55650500	0.55214090
32.89650000	0.55650500	0.55214090
32.90931000	0.55650500	0.55214090
32.92210000	0.54759360	0.54316840
32.93491000	0.53865170	0.54316840
32.94770000	0.53865170	0.54316840
32.96050000	0.53865170	0.52522360
32.97330000	0.52970980	0.52522360
32.98610000	0.52079840	0.51622060
32.99891000	0.51185640	0.50724820
33.01170000	0.50294510	0.49827570
33.02451000	0.49400310	0.48930330
33.03730000	0.48506120	0.48030030
33.05011000	0.46720780	0.47132790
33.06290000	0.45826590	0.45338300
33.07571000	0.44935450	0.44438000
33.08850000	0.43150120	0.43540760
33.10131000	0.42255930	0.41746270
33.11411000	0.40470590	0.40845970
33.12691000	0.39576400	0.39051490
33.13971000	0.37791070	0.38154240
33.15250000	0.36005740	0.36356700
33.16531000	0.34217350	0.34562210
33.17810000	0.33326210	0.32764670
33.19091000	0.31537830	0.30970180
33.20370000	0.29752500	0.29172640
33.21651000	0.28861360	0.28275400
33.22931000	0.27072970	0.26477860
33.24210000	0.25287640	0.24683370
33.25490000	0.22608110	0.22885830
33.26770000	0.21716970	0.21091340
33.28050000	0.19928590	0.19293800
33.29330000	0.17249060	0.17499310
33.30610000	0.15463730	0.15701770
33.31890000	0.13678400	0.13907290
33.33170000	0.11893060	0.12109740
33.34451000	0.10104680	0.10315260
33.35730000	0.08319346	0.07620472
33.37010000	0.06537065	0.05825983
33.38290000	0.03857540	0.04028443
33.39570000	0.02072207	0.02233955
33.40850000	0.00283822	0.00439467
33.42130000	-0.01501511	-0.01358074
33.43410000	-0.03286843	-0.04049806
33.44690000	-0.05966369	-0.05847346
33.45971000	-0.07751702	-0.07641835
33.47250000	-0.10431230	-0.09439375
33.48531000	-0.11325420	-0.12134160
33.49810000	-0.14004940	-0.13928650
33.51091000	-0.15790280	-0.15726190
33.52370000	-0.17575610	-0.17520680
33.53651000	-0.19360940	-0.19318220
33.54930000	-0.22040470	-0.21112700
33.56210000	-0.23825800	-0.23807490
33.57491000	-0.25614180	-0.24704730
33.58770000	-0.27399520	-0.27399520
33.60051000	-0.29184850	-0.29194010
33.61330000	-0.31864370	-0.30991550
33.62611000	-0.32758570	-0.32786040
33.63890000	-0.34543900	-0.34583570
33.65171000	-0.36329230	-0.36378060
33.66451000	-0.38114570	-0.38175600
33.67731000	-0.39902950	-0.39970090
33.69011000	-0.41688280	-0.41767630
33.70291000	-0.43473620	-0.43562120
33.71571000	-0.45258950	-0.44462420
33.72850000	-0.46153140	-0.46256910
33.74130000	-0.47938480	-0.48054440
33.75410000	-0.49726860	-0.49848930
33.76690000	-0.50618000	-0.51646470
33.77970000	-0.51512190	-0.51646470
33.79250000	-0.53297530	-0.53440960
33.80530000	-0.54191710	-0.55238500
33.81810000	-0.55977050	-0.56135740
33.83090000	-0.56871240	-0.57032990
33.84370000	-0.57762380	-0.57930240
33.85650000	-0.58656570	-0.58830530
33.86930000	-0.60441910	-0.59727780
33.88210000	-0.60441910	-0.60625020
33.89491000	-0.61336100	-0.61522260
33.90770000	-0.61336100	-0.62422560
33.92051000	-0.62227240	-0.62422560
33.93330000	-0.63121430	-0.62422560
33.94611000	-0.64015630	-0.63319800
33.95890000	-0.64015630	-0.64217050
33.97171000	-0.64015630	-0.64217050
33.98450000	-0.64015630	-0.64217050
33.99730000	-0.64906760	-0.64217050
34.01011000	-0.64015630	-0.64217050
34.02290000	-0.64015630	-0.64217050
34.03571000	-0.64015630	-0.64217050
34.04850000	-0.64015630	-0.64217050
34.06131000	-0.64015630	-0.64217050
34.07410000	-0.64015630	-0.64217050
34.08691000	-0.63121430	-0.63319800
34.09970000	-0.63121430	-0.62422560
34.11251000	-0.62227240	-0.62422560
34.12531000	-0.61336100	-0.61522260
34.13811000	-0.61336100	-0.61522260
34.15091000	-0.60441910	-0.60625020
34.16371000	-0.59547720	-0.58830530
34.17651000	-0.58656570	-0.58830530
34.18930000	-0.57762380	-0.57930240
34.20211000	-0.56871240	-0.57032990
34.21490000	-0.55082860	-0.55238500
34.22770000	-0.55082860	-0.54338200
34.24050000	-0.53297530	-0.53440960
34.25330000	-0.51512190	-0.51646470
34.26610000	-0.50618000	-0.50746180
34.27890000	-0.48832670	-0.49848930
34.29170000	-0.47938480	-0.47154150
34.30450000	-0.46153140	-0.46256910
34.31730000	-0.45258950	-0.44462420
34.33010000	-0.43473620	-0.42664880
34.34290000	-0.41688280	-0.40870390
34.35571000	-0.39902950	-0.39970090
34.36850000	-0.38114570	-0.38175600
34.38131000	-0.36329230	-0.36378060
34.39410000	-0.35438090	-0.34583570
34.40690000	-0.32758570	-0.32786040
34.41970000	-0.30970180	-0.30991550
34.43250000	-0.30079040	-0.29194010
34.44530000	-0.28293710	-0.28296760
34.45810000	-0.25614180	-0.25601980
34.47091000	-0.23825800	-0.23807490
34.48370000	-0.22040470	-0.22009950
34.49651000	-0.20255130	-0.20215460
34.50930000	-0.18469800	-0.18417920
34.52211000	-0.16681420	-0.16623430
34.53490000	-0.14004940	-0.13928650
34.54771000	-0.12216560	-0.13031400
34.56050000	-0.10431230	-0.10336620
34.57331000	-0.08645894	-0.08542131
34.58611000	-0.06860561	-0.06744590
34.59891000	-0.04181036	-0.04950102
34.61171000	-0.02392651	-0.02255318
34.62450000	-0.00607318	-0.00457778
34.63731000	0.01178014	0.01336711
34.65010000	0.03857540	0.04028443
34.66291000	0.05642872	0.05825983
34.67570000	0.07428205	0.07620472
34.68851000	0.09213538	0.09418012
34.70130000	0.10998870	0.11212500
34.71410000	0.13678400	0.13010040
34.72690000	0.15463730	0.15701770
34.73970000	0.17249060	0.17499310
34.75250000	0.19037450	0.18396560
34.76530000	0.20822780	0.21091340
34.77810000	0.23502300	0.22885830
34.79090000	0.25287640	0.24683370
34.80370000	0.26181830	0.26477860
34.81651000	0.28861360	0.28275400
34.82930000	0.30646690	0.30069890
34.84210000	0.32432020	0.31867430
34.85490000	0.33326210	0.33661920
34.86770000	0.35111550	0.35459460
34.88050000	0.36896880	0.36356700
34.89330000	0.37791070	0.38154240
34.90611000	0.39576400	0.39948730
34.91890000	0.41361740	0.40845970
34.93171000	0.43150120	0.42643510
34.94450000	0.44041260	0.43540760
34.95731000	0.44935450	0.45338300
34.97010000	0.46720780	0.46235540
34.98291000	0.47614980	0.47132790
34.99570000	0.48506120	0.48030030
35.00851000	0.49400310	0.49827570
35.02131000	0.50294510	0.50724820
35.03410000	0.51185640	0.51622060
35.04691000	0.52079840	0.51622060
35.05970000	0.52970980	0.52522360
35.07251000	0.53865170	0.53419600
35.08530000	0.53865170	0.54316840
35.09811000	0.54759360	0.54316840
35.11090000	0.55650500	0.55214090
35.12371000	0.55650500	0.55214090
35.13651000	0.55650500	0.56114380
35.14931000	0.55650500	0.55214090
35.16211000	0.55650500	0.56114380
35.17491000	0.55650500	0.56114380
35.18770000	0.55650500	0.56114380
35.20050000	0.55650500	0.55214090
35.21330000	0.54759360	0.55214090
35.22610000	0.54759360	0.55214090
35.23890000	0.54759360	0.54316840
35.25170000	0.53865170	0.53419600
35.26450000	0.53865170	0.53419600
35.27730000	0.52970980	0.52522360
35.29010000	0.52079840	0.52522360
35.30290000	0.51185640	0.51622060
35.31570000	0.50294510	0.50724820
35.32850000	0.50294510	0.49827570
35.34130000	0.48506120	0.48030030
35.35410000	0.47614980	0.47132790
35.36691000	0.46720780	0.46235540
35.37970000	0.44935450	0.45338300
35.39251000	0.43150120	0.43540760
35.40530000	0.42255930	0.42643510
35.41811000	0.41361740	0.40845970
35.43090000	0.39576400	0.39948730
35.44370000	0.38682210	0.38154240
35.45650000	0.36896880	0.36356700
35.46930000	0.35111550	0.35459460
35.48211000	0.34217350	0.33661920
35.49490000	0.32432020	0.31867430
35.50771000	0.30646690	0.30069890
35.52050000	0.28861360	0.29172640
35.53331000	0.27967160	0.27378150
35.54610000	0.25287640	0.25580610
35.55891000	0.23502300	0.23786130
35.57170000	0.21716970	0.21988590
35.58451000	0.19928590	0.20194100
35.59731000	0.18143250	0.18396560
35.61011000	0.16357920	0.16602070
35.62291000	0.14572590	0.14804530
35.63571000	0.12784200	0.13010040
35.64851000	0.10998870	0.11212500
35.66130000	0.09213538	0.08517716
35.67410000	0.07428205	0.06723227
35.68690000	0.04751732	0.04925688
35.69970000	0.02963347	0.03131199
35.71250000	0.01178014	0.00439467
35.72530000	-0.01501511	-0.01358074
35.73810000	-0.03286843	-0.03152562
35.75090000	-0.05072176	-0.04950102
35.76370000	-0.06860561	-0.06744590
35.77650000	-0.08645894	-0.08542131
35.78930000	-0.10431230	-0.11233860
35.80210000	-0.13110750	-0.13031400
35.81490000	-0.14896080	-0.14825890
35.82771000	-0.16681420	-0.17520680
35.84050000	-0.18469800	-0.18417920
35.85331000	-0.21149330	-0.21112700
35.86610000	-0.22934660	-0.22910240
35.87890000	-0.24719990	-0.24704730
35.89170000	-0.26505320	-0.26502270
35.90450000	-0.28293710	-0.28296760
35.91730000	-0.30079040	-0.30094300
35.93010000	-0.31864370	-0.31888790
35.94291000	-0.34543900	-0.33686330
35.95570000	-0.35438090	-0.35480820
35.96851000	-0.37223430	-0.37278360
35.98130000	-0.39008760	-0.39072850
35.99411000	-0.40794090	-0.40870390
36.00690000	-0.42582480	-0.42664880
36.01971000	-0.44367810	-0.44462420
36.03251000	-0.46153140	-0.45359660
36.04531000	-0.47047330	-0.47154150
36.05811000	-0.48832670	-0.48951690
36.07090000	-0.49726860	-0.49848930
36.08371000	-0.51512190	-0.51646470
36.09650000	-0.53297530	-0.52543720
36.10931000	-0.54191710	-0.54338200
36.12210000	-0.55082860	-0.55238500
36.13491000	-0.56871240	-0.56135740
36.14770000	-0.57762380	-0.57930240
36.16050000	-0.58656570	-0.57930240
36.17330000	-0.59547720	-0.58830530
36.18610000	-0.60441910	-0.60625020
36.19890000	-0.61336100	-0.60625020
36.21170000	-0.61336100	-0.61522260
36.22450000	-0.62227240	-0.62422560
36.23730000	-0.63121430	-0.62422560
36.25010000	-0.63121430	-0.63319800
36.26291000	-0.64015630	-0.63319800
36.27570000	-0.64015630	-0.64217050
36.28850000	-0.64015630	-0.64217050
36.30130000	-0.64015630	-0.64217050
36.31410000	-0.64015630	-0.64217050
36.32690000	-0.64906760	-0.64217050
36.33970000	-0.64015630	-0.64217050
36.35250000	-0.64015630	-0.64217050
36.36530000	-0.64015630	-0.64217050
36.37811000	-0.64015630	-0.63319800
36.39090000	-0.63121430	-0.63319800
36.40371000	-0.63121430	-0.63319800
36.41650000	-0.62227240	-0.62422560
36.42931000	-0.61336100	-0.61522260
36.44210000	-0.61336100	-0.60625020
36.45491000	-0.60441910	-0.60625020
36.46770000	-0.60441910	-0.59727780
36.48051000	-0.58656570	-0.58830530
36.49331000	-0.57762380	-0.57930240
36.50610000	-0.56871240	-0.57032990
36.51891000	-0.55977050	-0.56135740
36.53170000	-0.55082860	-0.54338200
36.54451000	-0.53297530	-0.53440960
36.55730000	-0.52403330	-0.51646470
36.57011000	-0.50618000	-0.50746180
36.58290000	-0.49726860	-0.49848930
36.59571000	-0.47938480	-0.48054440
36.60851000	-0.46153140	-0.46256910
36.62131000	-0.45258950	-0.44462420
36.63410000	-0.43473620	-0.43562120
36.64690000	-0.42582480	-0.41767630
36.65970000	-0.39902950	-0.39970090
36.67250000	-0.38114570	-0.39072850
36.68530000	-0.36329230	-0.37278360
36.69810000	-0.35438090	-0.35480820
36.71090000	-0.33649710	-0.33686330
36.72370000	-0.31864370	-0.31888790
36.73650000	-0.30079040	-0.29194010
36.74930000	-0.28293710	-0.28296760
36.76210000	-0.26505320	-0.26502270
36.77490000	-0.24719990	-0.24704730
36.78770000	-0.22934660	-0.22910240
36.80050000	-0.21149330	-0.20215460
36.81330000	-0.19360940	-0.18417920
36.82610000	-0.16681420	-0.16623430
36.83891000	-0.14896080	-0.14825890
36.85170000	-0.13110750	-0.13031400
36.86451000	-0.11325420	-0.11233860
36.87730000	-0.08645894	-0.08542131
36.89011000	-0.06860561	-0.06744590
36.90290000	-0.05072176	-0.04950102
36.91570000	-0.03286843	-0.03152562
36.92850000	-0.00607318	-0.00457778
36.94130000	0.00283822	0.01336711
36.95411000	0.02963347	0.02233955
36.96690000	0.04751732	0.04925688
36.97971000	0.06537065	0.06723227
36.99250000	0.08319346	0.08517716
37.00531000	0.10998870	0.11212500
37.01810000	0.12784200	0.13010040
37.03091000	0.14572590	0.14804530
37.04370000	0.17249060	0.16602070
37.05651000	0.19037450	0.18396560
37.06931000	0.20822780	0.20194100
37.08211000	0.22608110	0.21988590
37.09491000	0.24393450	0.23786130
37.10770000	0.26181830	0.26477860
37.12050000	0.28861360	0.27378150
37.13330000	0.29752500	0.29172640
37.14610000	0.31537830	0.30970180
37.15890000	0.33326210	0.32764670
37.17170000	0.34217350	0.34562210
37.18450000	0.36005740	0.36356700
37.19730000	0.37791070	0.37253940
37.21010000	0.39576400	0.39051490
37.22290000	0.41361740	0.40845970
37.23570000	0.42255930	0.41746270
37.24850000	0.43150120	0.43540760
37.26130000	0.44935450	0.44438000
37.27411000	0.45826590	0.45338300
37.28690000	0.47614980	0.47132790
37.29971000	0.48506120	0.48030030
37.31250000	0.49400310	0.48930330
37.32530000	0.50294510	0.50724820
37.33810000	0.51185640	0.50724820
37.35090000	0.52079840	0.52522360
37.36370000	0.53865170	0.52522360
37.37650000	0.53865170	0.52522360
37.38931000	0.53865170	0.53419600
37.40210000	0.53865170	0.54316840
37.41491000	0.55650500	0.55214090
37.42770000	0.55650500	0.55214090
37.44051000	0.55650500	0.55214090
37.45330000	0.55650500	0.56114380
37.46611000	0.55650500	0.55214090
37.47890000	0.56544700	0.56114380
37.49171000	0.55650500	0.56114380
37.50451000	0.55650500	0.56114380
37.51731000	0.55650500	0.55214090
37.53011000	0.54759360	0.55214090
37.54290000	0.54759360	0.54316840
37.55571000	0.53865170	0.54316840
37.56850000	0.53865170	0.53419600
37.58131000	0.53865170	0.53419600
37.59410000	0.52970980	0.52522360
37.60690000	0.52079840	0.51622060
37.61970000	0.50294510	0.50724820
37.63250000	0.50294510	0.49827570
37.64530000	0.49400310	0.48930330
37.65810000	0.47614980	0.48030030
37.67090000	0.46720780	0.46235540
37.68370000	0.45826590	0.45338300
37.69650000	0.44041260	0.43540760
37.70930000	0.43150120	0.42643510
37.72210000	0.42255930	0.41746270
37.73491000	0.40470590	0.39948730
37.74770000	0.38682210	0.39051490
37.76050000	0.37791070	0.37253940
37.77330000	0.36005740	0.35459460
37.78610000	0.34217350	0.34562210
37.79890000	0.33326210	0.32764670
37.81170000	0.31537830	0.30970180
37.82450000	0.29752500	0.29172640
37.83730000	0.27967160	0.27378150
37.85011000	0.26181830	0.26477860
37.86290000	0.24393450	0.23786130
37.87571000	0.22608110	0.22885830
37.88850000	0.20822780	0.20194100
37.90131000	0.18143250	0.18396560
37.91410000	0.17249060	0.16602070
37.92691000	0.15463730	0.14804530
37.93970000	0.13678400	0.13010040
37.95250000	0.10998870	0.11212500
37.96531000	0.09213538	0.09418012
37.97810000	0.07428205	0.06723227
37.99091000	0.05642872	0.05825983
38.00370000	0.03857540	0.04028443
38.01651000	0.02072207	0.01336711
38.02930000	-0.00607318	-0.00457778
38.04211000	-0.02392651	-0.02255318
38.05490000	-0.04181036	-0.04049806
38.06771000	-0.06860561	-0.06744590
38.08051000	-0.08645894	-0.08542131
38.09330000	-0.10431230	-0.10336620
38.10610000	-0.12216560	-0.12134160
38.11890000	-0.14896080	-0.14825890
38.13170000	-0.16681420	-0.16623430
38.14450000	-0.18469800	-0.18417920
38.15730000	-0.20255130	-0.20215460
38.17010000	-0.22040470	-0.22009950
38.18290000	-0.24719990	-0.23807490
38.19570000	-0.25614180	-0.26502270
38.20850000	-0.28293710	-0.28296760
38.22130000	-0.30079040	-0.30094300
38.23410000	-0.31864370	-0.31888790
38.24690000	-0.33649710	-0.33686330
38.25970000	-0.35438090	-0.35480820
38.27250000	-0.37223430	-0.37278360
38.28531000	-0.39008760	-0.39072850
38.29810000	-0.40794090	-0.40870390
38.31091000	-0.42582480	-0.41767630
38.32370000	-0.43473620	-0.43562120
38.33651000	-0.45258950	-0.45359660
38.34930000	-0.47047330	-0.46256910
38.36211000	-0.48832670	-0.48054440
38.37490000	-0.49726860	-0.49848930
38.38770000	-0.51512190	-0.51646470
38.40051000	-0.52403330	-0.52543720
38.41330000	-0.53297530	-0.53440960
38.42611000	-0.55082860	-0.55238500
38.43890000	-0.55977050	-0.55238500
38.45171000	-0.56871240	-0.57032990
38.46450000	-0.57762380	-0.57930240
38.47731000	-0.58656570	-0.58830530
38.49010000	-0.59547720	-0.59727780
38.50291000	-0.60441910	-0.60625020
38.51571000	-0.61336100	-0.61522260
38.52851000	-0.62227240	-0.62422560
38.54131000	-0.62227240	-0.62422560
38.55411000	-0.63121430	-0.63319800
38.56691000	-0.64015630	-0.63319800
38.57970000	-0.64015630	-0.64217050
38.59250000	-0.64015630	-0.64217050
38.60530000	-0.64015630	-0.64217050
38.61810000	-0.64906760	-0.64217050
38.63090000	-0.64906760	-0.64217050
38.64370000	-0.64015630	-0.64217050
38.65650000	-0.64015630	-0.64217050
38.66930000	-0.64015630	-0.64217050
38.68210000	-0.64015630	-0.64217050
38.69490000	-0.64015630	-0.63319800
38.70770000	-0.63121430	-0.63319800
38.72050000	-0.63121430	-0.62422560
38.73330000	-0.62227240	-0.62422560
38.74611000	-0.61336100	-0.61522260
38.75890000	-0.61336100	-0.60625020
38.77171000	-0.60441910	-0.59727780
38.78450000	-0.59547720	-0.58830530
38.79730000	-0.57762380	-0.58830530
38.81010000	-0.57762380	-0.57032990
38.82290000	-0.56871240	-0.56135740
38.83570000	-0.55082860	-0.55238500
38.84850000	-0.54191710	-0.54338200
38.86131000	-0.52403330	-0.52543720
38.87410000	-0.51512190	-0.51646470
38.88691000	-0.49726860	-0.49848930
38.89970000	-0.48832670	-0.48951690
38.91251000	-0.47047330	-0.47154150
38.92530000	-0.45258950	-0.45359660
38.93811000	-0.44367810	-0.43562120
38.95090000	-0.42582480	-0.42664880
38.96371000	-0.40794090	-0.40870390
38.97651000	-0.39008760	-0.39072850
38.98930000	-0.37223430	-0.37278360
39.00211000	-0.35438090	-0.35480820
39.01490000	-0.33649710	-0.33686330
39.02771000	-0.32758570	-0.31888790
39.04050000	-0.30970180	-0.30094300
39.05331000	-0.29184850	-0.28296760
39.06610000	-0.27399520	-0.26502270
39.07890000	-0.24719990	-0.24704730
